timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1520025213.447192,0.042512,0.161946,2.033929,-0.152140,0.202117,-0.108667,0.041943,-0.161239,-0.986024,-0.099987,0.185439,-0.008422,-20.463470,-0.158991,-36.351425,,,,,,,
1520025213.467153,0.032985,0.137153,2.032686,-0.142267,0.023000,-0.182428,0.032669,-0.136723,-0.990070,-0.062195,0.163502,0.052158,-20.334711,-0.098971,-36.423820,,,,,,,
1520025213.477144,0.032995,0.135807,2.030619,-0.122443,-0.042086,-0.217398,0.032685,-0.135390,-0.990253,-0.031968,0.159148,0.096927,-20.736477,0.727534,-36.189423,,,,,,,
1520025213.487128,0.032531,0.134677,2.028343,-0.100887,-0.087821,-0.232036,0.032231,-0.134270,-0.990420,-0.031514,0.158028,0.097095,-20.736477,0.727534,-36.189423,,,,,,,
1520025213.497092,0.031739,0.133787,2.026015,-0.076388,-0.115353,-0.233789,0.031450,-0.133388,-0.990565,0.010146,0.151897,0.193186,-20.777355,0.720999,-36.166100,,,,,,,
1520025213.507099,0.030910,0.133084,2.023667,-0.059326,-0.112146,-0.235612,0.030632,-0.132691,-0.990684,0.027947,0.147401,0.238426,-20.818939,0.701930,-36.142551,,,,,,,
1520025213.517083,0.030189,0.132547,2.021258,-0.041073,-0.102651,-0.243800,0.029919,-0.132159,-0.990777,0.028659,0.146869,0.238519,-20.818939,0.701930,-36.142551,,,,,,,
1520025213.527049,0.029483,0.132234,2.018760,-0.017547,-0.103722,-0.249783,0.029221,-0.131849,-0.990839,0.072601,0.124097,0.301386,-20.900936,0.642315,-36.096306,,,,,,,
1520025213.537048,0.028796,0.132130,2.016281,-0.002760,-0.101489,-0.244183,0.028541,-0.131746,-0.990873,0.080865,0.094758,0.330213,-20.939850,0.598970,-36.074490,,,,,,,
1520025213.547032,0.028191,0.131800,2.013944,-0.036066,-0.085464,-0.227680,0.027943,-0.131419,-0.990933,0.081462,0.094432,0.330273,-20.939850,0.598970,-36.074490,,,,,,,
1520025213.557011,0.027802,0.131102,2.011870,-0.073856,-0.057637,-0.199503,0.027560,-0.130727,-0.991035,0.087872,0.029332,0.375725,-21.011908,0.509284,-36.033947,,,,,,,
1520025213.576983,0.028232,0.129312,2.008742,-0.072946,0.036501,-0.136380,0.027993,-0.128952,-0.991256,0.077293,0.005371,0.365966,-21.036753,0.488708,-36.019733,,,,,,,
1520025213.566999,0.027792,0.130153,2.010153,-0.093684,-0.010582,-0.164570,0.027554,-0.129786,-0.991159,0.077732,0.006205,0.365869,-21.036753,0.488708,-36.019733,,,,,,,
1520025213.586949,0.028915,0.128828,2.007619,-0.037387,0.058210,-0.104779,0.028671,-0.128472,-0.991299,0.084503,-0.020301,0.320446,-21.037422,0.483779,-36.019409,,,,,,,
1520025213.606935,0.030055,0.128132,2.006663,-0.054261,0.039263,-0.004874,0.029804,-0.127782,-0.991354,0.078320,-0.051570,0.309271,-21.018597,0.476331,-36.030495,,,,,,,
1520025213.596951,0.029580,0.128571,2.006869,-0.022232,0.055582,-0.063991,0.029332,-0.128217,-0.991312,0.078792,-0.051135,0.309229,-21.018597,0.476331,-36.030495,,,,,,,
1520025213.616918,0.030168,0.127107,2.007194,-0.122773,0.009246,0.069563,0.029920,-0.126765,-0.991481,0.049746,-0.108099,0.277355,-20.982372,0.480072,-36.051552,,,,,,,
1520025213.626902,0.029796,0.125308,2.008528,-0.206200,-0.029288,0.144785,0.029558,-0.124980,-0.991719,0.040175,-0.116673,0.260655,-20.975618,0.528014,-36.054817,,,,,,,
1520025213.636886,0.029108,0.122623,2.010562,-0.296836,-0.044655,0.208195,0.028885,-0.122316,-0.992071,0.013305,-0.126829,0.241537,-20.975618,0.528014,-36.054817,,,,,,,
1520025213.646871,0.028531,0.119198,2.013075,-0.364640,-0.019954,0.247563,0.028325,-0.118916,-0.992500,-0.018666,-0.139598,0.211616,-20.996634,0.760434,-36.038422,,,,,,,
1520025213.666838,0.028256,0.111483,2.018447,-0.396516,0.031913,0.246034,0.028077,-0.111252,-0.993396,-0.037980,-0.141113,0.160113,-21.004475,0.936679,-36.029705,,,,,,,
1520025213.656854,0.028262,0.115381,2.015804,-0.394688,0.014074,0.260960,0.028071,-0.115125,-0.992954,-0.037974,-0.137240,0.159672,-21.004475,0.936679,-36.029705,,,,,,,
1520025213.676822,0.028220,0.107821,2.020737,-0.360662,0.014568,0.208246,0.028053,-0.107612,-0.993797,-0.046180,-0.118661,0.030250,-20.986324,1.327390,-36.028004,,,,,,,
1520025213.696789,0.027332,0.103352,2.023935,-0.129180,-0.047370,0.123723,0.027182,-0.103168,-0.994292,-0.043967,-0.120938,-0.028016,-20.975494,1.507175,-36.027241,,,,,,,
1520025213.686805,0.027906,0.104956,2.022553,-0.263974,-0.021822,0.160836,0.027749,-0.104764,-0.994110,-0.044533,-0.119342,-0.028198,-20.975494,1.507175,-36.027241,,,,,,,
1520025213.706774,0.026731,0.103161,2.024918,0.014109,-0.048481,0.087876,0.026585,-0.102978,-0.994328,-0.046407,-0.129612,-0.088573,-20.990408,1.735357,-36.008282,,,,,,,
1520025213.716757,0.026332,0.104210,2.025521,0.128620,-0.028425,0.054760,0.026186,-0.104022,-0.994230,-0.045717,-0.129697,-0.091555,-21.006699,1.763580,-35.997410,,,,,,,
1520025213.726741,0.026174,0.106054,2.025770,0.199522,-0.007438,0.020870,0.026024,-0.105855,-0.994041,-0.045555,-0.127864,-0.091744,-21.006699,1.763580,-35.997410,,,,,,,
1520025213.736725,0.026179,0.108463,2.025651,0.255550,0.000761,-0.014376,0.026022,-0.108250,-0.993783,-0.039755,-0.137325,-0.112952,-21.021946,1.679717,-35.992519,,,,,,,
1520025213.746709,0.026263,0.111406,2.025179,0.309387,0.004751,-0.046470,0.026097,-0.111176,-0.993458,-0.039830,-0.134399,-0.113277,-21.021946,1.679717,-35.992519,,,,,,,
1520025213.756693,0.026415,0.114831,2.024434,0.353481,0.006697,-0.070210,0.026238,-0.114579,-0.993068,-0.020271,-0.132079,-0.121648,-21.021946,1.679717,-35.992519,,,,,,,
1520025213.766678,0.026551,0.118382,2.023500,0.356986,0.000143,-0.086157,0.026363,-0.118106,-0.992651,0.002889,-0.146680,-0.147318,-21.020239,1.339522,-36.007782,,,,,,,
1520025213.776662,0.026666,0.121694,2.022605,0.325930,0.001244,-0.076042,0.026465,-0.121394,-0.992252,0.002786,-0.143392,-0.147717,-21.020239,1.339522,-36.007782,,,,,,,
1520025213.786646,0.026831,0.124668,2.021975,0.291327,0.013170,-0.047840,0.026620,-0.124345,-0.991882,0.018577,-0.129103,-0.159806,-21.020239,1.339522,-36.007782,,,,,,,
1520025213.796629,0.027142,0.127415,2.021475,0.274186,0.026988,-0.041719,0.026919,-0.127070,-0.991528,0.031232,-0.107122,-0.208865,-21.018288,0.937227,-36.021629,,,,,,,
1520025213.806597,0.027374,0.130256,2.020898,0.290326,0.009945,-0.051064,0.027139,-0.129888,-0.991157,0.031012,-0.104304,-0.209236,-21.018288,0.937227,-36.021629,,,,,,,
1520025213.816581,0.027461,0.133140,2.020443,0.284564,0.002783,-0.028786,0.027214,-0.132747,-0.990776,0.003319,-0.139515,-0.216255,-21.018288,0.937227,-36.021629,,,,,,,
1520025213.826581,0.027466,0.135545,2.020476,0.219690,-0.002046,0.023372,0.027211,-0.135131,-0.990454,0.003184,-0.106706,-0.210275,-21.003698,0.603532,-36.037277,,,,,,,
1520025213.836565,0.027108,0.136776,2.021117,0.083376,-0.036684,0.082732,0.026851,-0.136350,-0.990297,0.004429,-0.063556,-0.219237,-21.003277,0.518998,-36.038841,,,,,,,
1520025213.846549,0.026308,0.136291,2.022579,-0.100244,-0.065839,0.166856,0.026061,-0.135869,-0.990384,0.005220,-0.064036,-0.219150,-21.003277,0.518998,-36.038841,,,,,,,
1520025213.856532,0.025182,0.133962,2.025027,-0.282944,-0.083230,0.258485,0.024954,-0.133562,-0.990726,-0.001196,-0.003859,-0.243969,-21.033649,0.538353,-36.020836,,,,,,,
1520025213.876487,0.021772,0.126624,2.031641,-0.371762,-0.155684,0.336742,0.021596,-0.126286,-0.991759,-0.016408,0.155354,-0.331666,-21.060867,0.674212,-36.002644,,,,,,,
1520025213.866503,0.023703,0.130364,2.028209,-0.387349,-0.115650,0.318417,0.023500,-0.129995,-0.991236,-0.018312,0.159063,-0.332189,-21.060867,0.674212,-36.002644,,,,,,,
1520025213.886484,0.020255,0.123738,2.035181,-0.264417,-0.076800,0.344140,0.020099,-0.123422,-0.992151,-0.132419,0.219751,-0.304526,-21.147058,1.078386,-35.942230,,,,,,,
1520025213.906424,0.021629,0.123092,2.040764,0.125831,0.180219,0.199093,0.021464,-0.122782,-0.992202,-0.128733,0.281199,-0.303499,-21.181627,1.257746,-35.916039,,,,,,,
1520025213.896440,0.020350,0.122347,2.038438,-0.099857,0.081290,0.311123,0.020196,-0.122042,-0.992319,-0.127465,0.280459,-0.303381,-21.181627,1.257746,-35.916039,,,,,,,
1520025213.916435,0.023775,0.125712,2.041412,0.301692,0.230475,0.023162,0.023586,-0.125381,-0.991828,-0.107585,0.350662,-0.294350,-21.100206,1.401914,-35.958595,,,,,,,
1520025213.936385,0.028004,0.134278,2.036944,0.478997,0.087503,-0.336553,0.027748,-0.133875,-0.990610,-0.059639,0.331919,-0.254355,-21.019121,1.323008,-36.009041,,,,,,,
1520025213.926401,0.026274,0.129650,2.040076,0.426821,0.226268,-0.170842,0.026050,-0.129287,-0.991265,-0.057941,0.327331,-0.253700,-21.019121,1.323008,-36.009041,,,,,,,
1520025213.946388,0.027771,0.138453,2.032620,0.403249,-0.140966,-0.437533,0.027501,-0.138011,-0.990049,-0.010076,0.280589,-0.205035,-20.892275,0.921973,-36.095257,,,,,,,
1520025213.956346,0.025403,0.141244,2.027968,0.252387,-0.351592,-0.452367,0.025147,-0.140775,-0.989722,0.036712,0.135129,-0.041696,-20.925249,0.679957,-36.081528,,,,,,,
1520025213.966330,0.021549,0.142448,2.023863,0.088167,-0.462540,-0.381925,0.021329,-0.141966,-0.989642,0.040530,0.136321,-0.041776,-20.925249,0.679957,-36.081528,,,,,,,
1520025213.976339,0.017387,0.142021,2.020883,-0.077970,-0.448825,-0.266478,0.017212,-0.141544,-0.989782,0.052933,0.089710,0.051306,-21.197796,0.347981,-35.926834,,,,,,,
1520025213.986302,0.013822,0.139965,2.019137,-0.244150,-0.354454,-0.147672,0.013686,-0.139509,-0.990126,0.066316,0.059309,0.166564,-21.363213,0.298292,-35.829163,,,,,,,
1520025213.996286,0.011319,0.136319,2.018513,-0.404751,-0.227344,-0.041497,0.011213,-0.135897,-0.990659,0.083422,0.068377,0.176405,-21.363213,0.298292,-35.829163,,,,,,,
1520025214.006291,0.009777,0.131132,2.018813,-0.558598,-0.131216,0.045540,0.009692,-0.130756,-0.991367,0.105069,0.081516,0.139332,-21.592903,0.448783,-35.689636,,,,,,,
1520025214.016261,0.008369,0.124512,2.019898,-0.697306,-0.134926,0.118783,0.008305,-0.124190,-0.992224,0.119228,0.101012,0.082312,-21.646353,0.639187,-35.654339,,,,,,,
1520025214.026245,0.006305,0.116804,2.021575,-0.793105,-0.205574,0.173459,0.006262,-0.116539,-0.993166,0.121271,0.093361,0.083254,-21.646353,0.639187,-35.654339,,,,,,,
1520025214.036243,0.003570,0.108669,2.023509,-0.816857,-0.262711,0.189985,0.003549,-0.108456,-0.994095,0.113547,0.112560,0.050842,-21.755396,1.207188,-35.573170,,,,,,,
1520025214.046227,0.000675,0.100780,2.025352,-0.778294,-0.270194,0.176792,0.000671,-0.100609,-0.994926,0.047623,0.114418,0.057884,-21.842276,1.537659,-35.507118,,,,,,,
1520025214.056211,-0.002056,0.093559,2.026938,-0.701179,-0.253325,0.151536,-0.002047,-0.093422,-0.995624,0.050341,0.107232,0.058582,-21.935059,1.857412,-35.434559,,,,,,,
1520025214.066183,-0.004501,0.087469,2.028106,-0.575756,-0.225984,0.104764,-0.004484,-0.087358,-0.996167,-0.005129,0.096544,0.070782,-22.023100,2.147789,-35.363468,,,,,,,
,,,,,,,,,,,,,,,,44.564514,-123.273255,70.172796,1.320000,73.828125,1520025213.987124,
1520025214.076178,-0.004342,0.074253,2.028421,-0.414699,-0.187211,0.030923,-0.004330,-0.074185,-0.997235,-0.023059,0.078626,0.085995,-22.103096,2.388913,-35.298035,,,,,,,
1520025214.086162,-0.005886,0.071451,2.028031,-0.235184,-0.149676,-0.060723,-0.005871,-0.071391,-0.997431,-0.021518,0.075831,0.086192,-22.103096,2.388913,-35.298035,,,,,,,
1520025214.096147,-0.007270,0.070412,2.026698,-0.064126,-0.151453,-0.155796,-0.007252,-0.070353,-0.997496,-0.036662,0.056987,0.103773,-22.152115,2.953923,-35.224468,,,,,,,
1520025214.106130,-0.008734,0.070726,2.024501,0.055663,-0.165954,-0.240005,-0.008712,-0.070667,-0.997462,-0.018373,0.002002,0.177790,-22.208090,2.961491,-35.188568,,,,,,,
1520025214.116114,-0.010420,0.071748,2.021646,0.112144,-0.200477,-0.298789,-0.010393,-0.071687,-0.997373,-0.016692,0.003022,0.177701,-22.271431,2.902276,-35.153450,,,,,,,
1520025214.126098,-0.012699,0.073266,2.018256,0.157874,-0.268909,-0.352501,-0.012665,-0.073200,-0.997237,0.030746,-0.029553,0.243437,-22.345959,2.803573,-35.114143,,,,,,,
1520025214.136082,-0.014914,0.074842,2.014770,0.148141,-0.235948,-0.344077,-0.014872,-0.074772,-0.997090,0.023981,-0.071346,0.272938,-22.443857,2.675603,-35.061649,,,,,,,
1520025214.146066,-0.016782,0.076216,2.011654,0.127098,-0.201533,-0.301725,-0.016733,-0.076142,-0.996957,0.025842,-0.069976,0.272805,-22.443857,2.675603,-35.061649,,,,,,,
1520025214.156051,-0.018354,0.077420,2.009095,0.112100,-0.169006,-0.242208,-0.018298,-0.077343,-0.996837,0.039523,-0.090123,0.286723,-22.620993,2.426391,-34.965816,,,,,,,
1520025214.166034,-0.019729,0.078556,2.007038,0.110136,-0.150404,-0.196350,-0.019667,-0.078475,-0.996722,0.057493,-0.066667,0.282519,-22.688915,2.327604,-34.928505,,,,,,,
1520025214.176018,-0.021053,0.079793,2.005301,0.124523,-0.145797,-0.170491,-0.020985,-0.079708,-0.996597,0.058811,-0.065433,0.282394,-22.747236,2.242249,-34.896137,,,,,,,
1520025214.185987,-0.022303,0.081156,2.003677,0.133973,-0.135081,-0.163903,-0.022228,-0.081067,-0.996461,0.053463,-0.050190,0.286286,-22.802088,2.160333,-34.865494,,,,,,,
1520025214.195982,-0.023439,0.082537,2.002035,0.135145,-0.123476,-0.169191,-0.023357,-0.082443,-0.996322,0.054592,-0.048813,0.286147,-22.802088,2.160333,-34.865494,,,,,,,
1520025214.205966,-0.024375,0.083961,2.000310,0.138551,-0.103446,-0.179754,-0.024287,-0.083862,-0.996181,0.054576,-0.044311,0.290218,-22.901297,1.991522,-34.810478,,,,,,,
1520025214.215928,-0.025055,0.085395,1.998507,0.139706,-0.075916,-0.183944,-0.024961,-0.085291,-0.996043,0.064145,-0.046651,0.278300,-22.942289,1.903249,-34.788414,,,,,,,
1520025214.225937,-0.025409,0.086783,1.996704,0.131184,-0.041985,-0.182961,-0.025310,-0.086674,-0.995915,0.064495,-0.045269,0.278172,-22.942289,1.903249,-34.788414,,,,,,,
1520025214.235921,-0.025442,0.087982,1.994951,0.109749,-0.012242,-0.174751,-0.025341,-0.087869,-0.995810,0.068615,-0.054877,0.260916,-22.995571,1.724133,-34.762566,,,,,,,
1520025214.245884,-0.025431,0.088883,1.993335,0.076460,-0.014262,-0.159351,-0.025328,-0.088766,-0.995730,0.083052,-0.078409,0.186069,-23.005030,1.643151,-34.760231,,,,,,,
1520025214.265873,-0.025769,0.089374,1.990779,-0.005351,-0.030864,-0.111783,-0.025664,-0.089255,-0.995678,0.079375,-0.084848,0.130428,-23.012241,1.575718,-34.758579,,,,,,,
1520025214.255889,-0.025570,0.089333,1.991940,0.030192,-0.028917,-0.133542,-0.025465,-0.089214,-0.995687,0.079176,-0.084888,0.130437,-23.012241,1.575718,-34.758579,,,,,,,
1520025214.275852,-0.025824,0.089410,1.989730,0.008336,-0.004211,-0.104022,-0.025718,-0.089291,-0.995673,0.075324,-0.081989,0.071052,-23.035837,1.502043,-34.746208,,,,,,,
1520025214.285841,-0.025034,0.089992,1.988599,0.076773,0.099733,-0.119660,-0.024930,-0.089870,-0.995641,0.000486,-0.073887,-0.040354,-23.042543,1.477642,-34.742805,,,,,,,
1520025214.295825,-0.022851,0.091839,1.987186,0.224393,0.238624,-0.157282,-0.022753,-0.091710,-0.995526,-0.001691,-0.072047,-0.040470,-23.020275,1.432159,-34.759472,,,,,,,
1520025214.305809,-0.019778,0.095786,1.985157,0.450378,0.298789,-0.230993,-0.019686,-0.095639,-0.995221,-0.046735,-0.053897,-0.118151,-22.950823,1.335746,-34.809200,,,,,,,
1520025214.315792,-0.016782,0.101936,1.982310,0.659527,0.249513,-0.315887,-0.016694,-0.101759,-0.994669,-0.042220,-0.052584,-0.232824,-22.852976,1.151559,-34.880085,,,,,,,
1520025214.325776,-0.014957,0.109483,1.978640,0.768541,0.104550,-0.396354,-0.014867,-0.109264,-0.993902,-0.044047,-0.045078,-0.233592,-22.761168,0.871530,-34.948170,,,,,,,
1520025214.345744,-0.016109,0.122685,1.970516,0.521482,-0.205793,-0.390702,-0.015987,-0.122377,-0.992355,-0.003102,-0.106474,-0.227646,-22.713524,0.523987,-34.986088,,,,,,,
1520025214.335747,-0.014810,0.116867,1.974495,0.709519,-0.076327,-0.427625,-0.014709,-0.116601,-0.993070,-0.004380,-0.112250,-0.226931,-22.713524,0.523987,-34.986088,,,,,,,
1520025214.355728,-0.018318,0.126097,1.967264,0.275074,-0.277553,-0.306713,-0.018172,-0.125763,-0.991894,0.007857,-0.140763,-0.204182,-22.788343,-0.121396,-34.941116,,,,,,,
1520025214.365696,-0.021162,0.127494,1.964768,0.098063,-0.326989,-0.234243,-0.020989,-0.127149,-0.991661,0.026436,-0.140215,-0.227806,-22.878853,-0.313586,-34.880718,,,,,,,
1520025214.375696,-0.024260,0.127963,1.962684,0.032525,-0.335257,-0.202365,-0.024059,-0.127614,-0.991532,-0.000065,-0.141353,-0.247054,-22.988031,-0.417970,-34.807770,,,,,,,
1520025214.385680,-0.026996,0.128488,1.960776,0.058856,-0.283028,-0.187929,-0.026770,-0.128135,-0.991395,0.002646,-0.140832,-0.247191,-23.104046,-0.480496,-34.730061,,,,,,,
1520025214.405648,-0.030533,0.130494,1.957274,0.080784,-0.150089,-0.164879,-0.030269,-0.130124,-0.991036,-0.058262,-0.144336,-0.229072,-23.206463,-0.541149,-34.660812,,,,,,,
1520025214.395664,-0.029078,0.129503,1.958957,0.106632,-0.215991,-0.181614,-0.028831,-0.129142,-0.991207,-0.059701,-0.145318,-0.228901,-23.206463,-0.541149,-34.660812,,,,,,,
1520025214.415632,-0.031247,0.130496,1.955933,-0.037103,-0.067130,-0.120952,-0.030976,-0.130126,-0.991013,-0.057556,-0.144334,-0.229095,-23.342379,-0.689203,-34.566795,,,,,,,
1520025214.425588,-0.030952,0.128916,1.955079,-0.205226,0.050842,-0.065050,-0.030690,-0.128560,-0.991227,-0.057658,-0.069225,-0.218124,-23.372124,-0.718930,-34.546082,,,,,,,
1520025214.435599,-0.029558,0.125551,1.954745,-0.379713,0.159236,-0.010348,-0.029322,-0.125221,-0.991695,-0.025778,0.029060,-0.274967,-23.365204,-0.682090,-34.551510,,,,,,,
1520025214.445583,-0.027762,0.120994,1.954748,-0.472857,0.179498,0.018964,-0.027555,-0.120699,-0.992307,0.018858,0.129884,-0.368213,-23.318350,-0.570803,-34.585167,,,,,,,
1520025214.455549,-0.026240,0.116312,1.954796,-0.462165,0.149790,0.015895,-0.026060,-0.116050,-0.992901,0.015180,0.190559,-0.417713,-23.256218,-0.410043,-34.629253,,,,,,,
1520025214.465551,-0.025439,0.112368,1.954655,-0.357177,0.029747,-0.021937,-0.025276,-0.112132,-0.993372,-0.034112,0.211619,-0.444815,-23.203360,-0.243917,-34.666264,,,,,,,
1520025214.475535,-0.026656,0.110870,1.953191,-0.076228,-0.189014,-0.189075,-0.026490,-0.110643,-0.993507,-0.031112,0.269625,-0.417733,-23.176126,-0.107950,-34.685162,,,,,,,
1520025214.485508,-0.029129,0.112533,1.949823,0.230970,-0.305246,-0.390733,-0.028940,-0.112295,-0.993253,-0.075048,0.278479,-0.295870,-23.223860,-0.087568,-34.653278,,,,,,,
1520025214.495503,-0.031563,0.116717,1.944681,0.450390,-0.294078,-0.563835,-0.031343,-0.116452,-0.992702,-0.119856,0.213345,-0.123799,-23.321924,-0.220802,-34.586761,,,,,,,
1520025214.505487,-0.033456,0.122086,1.938339,0.526980,-0.260195,-0.670114,-0.033201,-0.121783,-0.992001,-0.135134,0.149661,0.021359,-23.424520,-0.482254,-34.514698,,,,,,,
1520025214.525454,-0.036160,0.130323,1.924309,0.242634,-0.174511,-0.710186,-0.035845,-0.129954,-0.990872,-0.149564,0.055034,0.219052,-23.511648,-0.812041,-34.449211,,,,,,,
1520025214.515470,-0.035116,0.127079,1.931390,0.448072,-0.246130,-0.715211,-0.034826,-0.126737,-0.991325,-0.150583,0.051816,0.219505,-23.511648,-0.812041,-34.449211,,,,,,,
1520025214.535438,-0.036098,0.131017,1.917537,-0.023281,-0.046265,-0.659202,-0.035781,-0.130643,-0.990784,-0.155580,0.019345,0.280472,-23.649572,-1.413279,-34.335190,,,,,,,
1520025214.555406,-0.031097,0.124386,1.905986,-0.524273,0.295875,-0.501059,-0.030852,-0.124065,-0.991794,-0.147676,0.015011,0.268131,-23.667641,-1.588101,-34.315094,,,,,,,
1520025214.565390,-0.026862,0.118197,1.901153,-0.663517,0.382005,-0.453239,-0.026672,-0.117922,-0.992665,-0.116562,0.042940,0.201405,-23.667641,-1.588101,-34.315094,,,,,,,
1520025214.545398,-0.034388,0.128928,1.911377,-0.299238,0.139539,-0.583752,-0.034096,-0.128571,-0.991114,-0.144432,0.019516,0.267451,-23.667641,-1.588101,-34.315094,,,,,,,
1520025214.575375,-0.022240,0.111006,1.896536,-0.752067,0.416917,-0.440880,-0.022101,-0.110778,-0.993599,-0.074410,0.128585,0.077187,-23.395424,-1.502434,-34.505100,,,,,,,
1520025214.585357,-0.017468,0.103075,1.891850,-0.818780,0.430319,-0.456968,-0.017375,-0.102893,-0.994541,-0.079137,0.120700,0.078128,-23.395424,-1.502434,-34.505100,,,,,,,
1520025214.595341,-0.012804,0.094867,1.886913,-0.826684,0.408693,-0.488078,-0.012746,-0.094724,-0.995422,-0.058207,0.137357,0.020614,-23.395424,-1.502434,-34.505100,,,,,,,
1520025214.605326,-0.008752,0.086943,1.881675,-0.734512,0.338506,-0.522839,-0.008719,-0.086833,-0.996185,-0.000100,0.167476,-0.057862,-22.943428,-1.001362,-34.825294,,,,,,,
1520025214.615309,-0.005564,0.080953,1.876197,-0.555291,0.249595,-0.547559,-0.005546,-0.080865,-0.996710,-0.003274,0.161507,-0.057337,-22.943428,-1.001362,-34.825294,,,,,,,
1520025214.625293,-0.003599,0.077048,1.870465,-0.338728,0.115104,-0.578105,-0.003588,-0.076972,-0.997027,0.020769,0.158164,-0.056104,-22.943428,-1.001362,-34.825294,,,,,,,
1520025214.635278,-0.002979,0.075160,1.864487,-0.147859,-0.012992,-0.600564,-0.002970,-0.075089,-0.997172,0.072016,0.124680,0.040782,-22.657091,-0.744733,-35.018658,,,,,,,
1520025214.645262,-0.003456,0.074563,1.858470,-0.040455,-0.117682,-0.598865,-0.003446,-0.074494,-0.997216,0.072492,0.124085,0.040825,-22.657091,-0.744733,-35.018658,,,,,,,
1520025214.655246,-0.004941,0.074403,1.852636,-0.017542,-0.215968,-0.575194,-0.004927,-0.074334,-0.997221,0.087538,0.096627,0.115584,-22.657091,-0.744733,-35.018658,,,,,,,
1520025214.665229,-0.007063,0.074111,1.847160,-0.037478,-0.260083,-0.536179,-0.007044,-0.074043,-0.997230,0.111902,0.059288,0.237877,-22.735275,-1.052775,-34.960033,,,,,,,
1520025214.685173,-0.011297,0.073651,1.837412,-0.010265,-0.225094,-0.458844,-0.011266,-0.073584,-0.997225,0.111974,0.029562,0.279467,-22.817560,-1.165770,-34.902794,,,,,,,
1520025214.675189,-0.009298,0.073772,1.842099,-0.035086,-0.258507,-0.495610,-0.009273,-0.073705,-0.997237,0.109981,0.029684,0.279479,-22.817560,-1.165770,-34.902794,,,,,,,
1520025214.695181,-0.012836,0.073839,1.833097,0.022007,-0.172567,-0.421907,-0.012801,-0.073772,-0.997193,0.105910,-0.003285,0.310502,-22.977850,-1.369117,-34.790070,,,,,,,
1520025214.705156,-0.013926,0.074381,1.829190,0.056361,-0.128491,-0.382817,-0.013887,-0.074313,-0.997138,0.105486,-0.044324,0.340278,-23.036287,-1.472904,-34.747154,,,,,,,
1520025214.715140,-0.014771,0.075162,1.825569,0.077134,-0.107954,-0.356813,-0.014729,-0.075091,-0.997068,0.106328,-0.043546,0.340208,-23.078238,-1.579922,-34.714603,,,,,,,
1520025214.725132,-0.015567,0.076075,1.822215,0.088309,-0.104403,-0.329947,-0.015521,-0.076001,-0.996987,0.108310,-0.063952,0.346932,-23.111042,-1.688853,-34.687641,,,,,,,
1520025214.735094,-0.016333,0.076993,1.819213,0.084320,-0.097542,-0.289481,-0.016284,-0.076917,-0.996904,0.109439,-0.104281,0.352419,-23.141546,-1.796401,-34.661892,,,,,,,
1520025214.745078,-0.016983,0.077696,1.816803,0.057493,-0.078761,-0.223803,-0.016931,-0.077618,-0.996839,0.110086,-0.103581,0.352354,-23.170517,-1.896198,-34.637207,,,,,,,
1520025214.755084,-0.017423,0.077869,1.815231,-0.000684,-0.048084,-0.133064,-0.017369,-0.077791,-0.996818,0.113256,-0.131606,0.345268,-23.194794,-1.975100,-34.616547,,,,,,,
1520025214.765063,-0.017576,0.077357,1.814676,-0.068705,-0.011960,-0.028625,-0.017523,-0.077280,-0.996855,0.084738,-0.166509,0.294509,-23.211115,-2.016624,-34.603214,,,,,,,
1520025214.775047,-0.017324,0.076092,1.815105,-0.144062,0.044230,0.070391,-0.017273,-0.076018,-0.996957,0.084488,-0.167771,0.294610,-23.216808,-2.011204,-34.599705,,,,,,,
1520025214.785035,-0.016624,0.074220,1.816407,-0.194579,0.087524,0.150627,-0.016577,-0.074152,-0.997109,0.049841,-0.153875,0.169305,-23.207825,-1.957222,-34.608829,,,,,,,
1520025214.804984,-0.014950,0.070687,1.819967,-0.142006,0.089131,0.182490,-0.014912,-0.070628,-0.997391,0.022862,-0.130315,0.032090,-23.182741,-1.862370,-34.630867,,,,,,,
1520025214.795000,-0.015778,0.072260,1.818145,-0.188825,0.099611,0.182746,-0.015737,-0.072197,-0.997266,0.023686,-0.128746,0.031965,-23.182741,-1.862370,-34.630867,,,,,,,
1520025214.814987,-0.014630,0.069681,1.821674,-0.083224,0.031841,0.168490,-0.014594,-0.069625,-0.997467,0.002494,-0.130967,0.000457,-23.122149,-1.658366,-34.681709,,,,,,,
1520025214.824968,-0.014350,0.069351,1.823205,-0.010450,0.043447,0.147412,-0.014315,-0.069296,-0.997493,-0.002409,-0.134806,-0.026188,-23.109678,-1.584669,-34.693466,,,,,,,
