sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.134;1.2802;10.2987;0.1817;1.4984;9.6898;0.1119;0.1321;-0.1586;-0.006;-0.0041;0.0015;526.0;131.25;9.98;-58.66;277.98;-8.79;-1.07;8.0;1002.9;62.416;44.567577;-123.2747;52.28;NaN;;45.94;6.068;179.5;12 / 21;340520;2018-03-07 17:36:56:977
0.335;1.6032;10.349;0.1819;1.5295;9.6849;-0.1121;0.206;0.0114;-0.0013;0.0073;7.0E-4;522.0;131.08;10.3;-58.48;277.98;-8.96;-1.08;8.0;1002.92;62.416;44.567577;-123.2747;52.3;NaN;;45.29;6.068;179.4;12 / 21;341020;2018-03-07 17:36:57:477
0.347;1.8185;9.9326;0.2257;1.5269;9.6844;0.0816;-0.0868;-0.0567;-0.0032;0.0073;-0.0015;524.0;130.23;10.75;-58.81;278.48;-8.96;-1.33;8.0;1002.93;62.416;44.567577;-123.2747;52.3;NaN;;45.29;6.068;179.4;12 / 21;341521;2018-03-07 17:36:57:978
0.7131;1.3783;9.5043;0.2718;1.5231;9.6838;-0.0922;-0.0401;-0.0685;0.003;-0.0094;-0.0017;510.0;130.99;10.76;-58.58;278.39;-8.96;-1.44;8.0;1002.94;62.416;44.567577;-123.2747;51.95;NaN;;45.65;6.068;179.3;12 / 21;342021;2018-03-07 17:36:58:478
0.2608;1.5003;10.0618;0.2503;1.5083;9.6867;0.0107;0.0607;-0.1786;0.0019;0.0018;-0.0042;492.0;130.68;10.82;-58.36;278.28;-8.85;-1.48;8.0;1002.95;62.416;44.567577;-123.2747;51.95;NaN;;45.65;6.068;179.3;12 / 21;342520;2018-03-07 17:36:58:977
0.7442;1.4955;9.7101;0.2566;1.4738;9.6919;0.1413;-0.068;0.3387;5.0E-4;0.0018;-0.0054;500.0;129.72;11.02;-58.28;278.3;-8.76;-1.52;8.0;1002.96;62.416;44.567577;-123.2747;51.37;NaN;;45.94;6.068;179.4;12 / 21;343023;2018-03-07 17:36:59:480
0.067;1.5458;9.6479;0.2533;1.499;9.6881;0.1148;-0.1929;0.0454;0.0093;0.0045;-0.0064;516.0;130.64;10.52;-58.08;278.25;-8.79;-1.5;8.0;1002.98;62.416;44.567577;-123.2747;51.37;NaN;;45.94;6.068;179.4;12 / 21;343520;2018-03-07 17:36:59:977
0.3493;1.1629;10.8682;0.2366;1.4875;9.6903;0.0304;-0.3779;0.749;0.0152;-0.0169;-0.0013;522.0;130.61;10.07;-58.41;277.81;-8.7;-1.41;8.0;1002.99;62.416;44.567577;-123.2747;51.06;NaN;;45.58;6.068;179.8;12 / 21;344020;2018-03-07 17:37:00:477
0.4451;0.8399;9.6885;0.2442;1.5132;9.6861;0.1492;-0.4757;-0.2179;0.0052;0.0143;-0.0089;522.0;131.12;10.21;-57.46;277.81;-8.88;-1.44;8.0;1003.01;62.416;44.567577;-123.2747;51.06;NaN;;45.58;6.068;179.8;12 / 21;344520;2018-03-07 17:37:00:977
0.1579;0.9308;9.4732;0.1902;1.3767;9.7077;-0.1844;-0.3911;-0.4412;-0.0219;0.0073;0.0015;515.0;132.38;9.23;-53.87;276.98;-8.28;-1.15;8.0;1002.99;62.416;44.567577;-123.2747;50.92;NaN;;44.64;6.068;180.2;12 / 21;345020;2018-03-07 17:37:01:477
0.1436;1.5362;9.2124;0.1651;1.3814;9.7075;0.0948;-0.1446;-0.5345;0.0282;0.0039;0.0046;514.0;132.26;9.75;-53.75;277.31;-7.94;-1.01;8.0;1003.02;62.416;44.567577;-123.2747;50.92;NaN;;44.64;6.068;180.2;12 / 21;345520;2018-03-07 17:37:01:977
0.0742;1.7037;9.5522;0.1318;1.3598;9.711;-0.2681;-0.1994;0.0051;0.0103;-0.0122;0.0133;519.0;131.51;10.69;-57.11;278.01;-7.97;-0.8;8.0;1003.02;62.416;44.567577;-123.2747;50.59;NaN;;42.8;6.068;180.4;12 / 21;346020;2018-03-07 17:37:02:477
0.067;0.792;9.7005;0.1226;1.3452;9.7132;0.2374;-0.3238;-0.1869;-0.0097;-0.0142;0.0166;519.0;130.42;10.0;-57.38;277.64;-7.97;-0.81;8.0;1003.02;62.416;44.567577;-123.2747;50.59;NaN;;42.8;6.068;180.4;12 / 21;346520;2018-03-07 17:37:02:977
-0.2752;0.6556;10.6744;0.0942;1.2603;9.7249;0.0273;-0.5731;-0.1448;-1.0E-4;2.0E-4;0.0105;518.0;130.41;11.25;-58.72;278.03;-7.5;-0.61;8.0;1003.04;62.416;44.567577;-123.2747;50.47;NaN;;41.4;6.068;179.8;12 / 21;347020;2018-03-07 17:37:03:477
0.1101;0.3733;10.0427;0.0705;1.188;9.7342;0.0507;-0.6194;-0.0334;0.0091;-0.0014;0.0083;518.0;130.83;10.75;-57.81;277.73;-6.96;-0.41;8.0;1003.04;62.416;44.567577;-123.2747;50.47;NaN;;41.4;6.068;179.8;12 / 21;347520;2018-03-07 17:37:03:977
0.5886;0.8734;9.9541;0.0909;1.0724;9.7474;0.122;-0.6158;0.2184;5.0E-4;4.0E-4;-0.0038;515.0;131.24;10.77;-57.24;277.51;-6.58;-0.46;8.0;1003.05;62.416;44.567577;-123.2747;50.39;NaN;;39.1;6.068;179.2;12 / 21;348019;2018-03-07 17:37:04:476
0.1364;0.5145;9.3153;0.1119;0.9813;9.7568;0.1604;-0.6498;0.0371;-0.0052;6.0E-4;-0.0089;516.0;131.47;11.0;-57.77;277.25;-5.89;-0.63;8.0;1003.06;62.416;44.567577;-123.2747;50.39;NaN;;39.1;6.068;179.2;12 / 21;348520;2018-03-07 17:37:04:977
0.1531;0.5958;10.2126;0.1473;0.9269;9.7616;0.1306;-0.4634;0.1703;-0.0027;-0.0116;-0.007;515.0;130.96;10.63;-58.24;277.05;-5.48;-0.82;8.0;1003.09;62.416;44.567577;-123.2747;50.61;NaN;;35.42;6.068;179.3;12 / 21;349020;2018-03-07 17:37:05:477
-0.0431;0.3829;10.2078;0.1671;0.8422;9.769;0.1627;-0.5273;0.3105;0.0078;0.0043;-0.0123;514.0;130.93;10.76;-59.31;276.85;-4.97;-1.04;8.0;1003.1;62.416;44.567577;-123.2747;50.61;NaN;;35.42;6.068;179.3;12 / 21;349520;2018-03-07 17:37:05:977
0.1675;0.4738;10.3801;0.1612;0.7779;9.7744;-0.14;-0.5126;0.2327;0.0056;-0.0079;-0.0054;514.0;131.06;11.2;-57.94;276.69;-4.63;-0.93;8.0;1003.13;62.416;44.567577;-123.2747;50.58;NaN;;31.18;6.068;179.6;12 / 21;350020;2018-03-07 17:37:06:477
-0.2608;0.6604;10.3131;0.16;0.7732;9.7748;-0.3106;0.1352;0.2738;0.0123;0.0289;-0.0111;512.0;131.04;10.17;-58.36;276.22;-4.52;-0.94;8.0;1003.12;62.416;44.567577;-123.2747;50.58;NaN;;31.18;6.068;179.6;12 / 21;350519;2018-03-07 17:37:06:976
-0.2201;1.1797;10.014;0.1353;0.7665;9.7757;-0.1148;0.0265;-0.3172;-0.0036;0.0;0.0042;510.0;130.95;9.91;-57.1;276.2;-4.53;-0.85;8.0;1003.13;62.416;44.567577;-123.2747;50.53;NaN;;26.75;6.068;180.5;12 / 21;351019;2018-03-07 17:37:07:476
0.201;0.7011;9.6335;0.1333;0.7447;9.7774;-0.1561;-0.2256;0.0349;-0.0076;-0.0089;0.0056;508.0;131.44;10.72;-58.13;276.6;-4.36;-0.78;8.0;1003.13;62.416;44.567577;-123.2747;50.53;NaN;;26.75;6.068;180.5;12 / 21;351520;2018-03-07 17:37:07:977
-0.0168;0.256;10.1527;0.0928;0.637;9.7855;-0.1415;-0.3097;0.2741;-0.0076;-0.0028;0.0121;510.0;130.84;11.3;-57.8;276.41;-3.86;-0.6;8.0;1003.13;62.416;44.567577;-123.2747;50.72;NaN;;23.47;6.068;180.0;12 / 21;352021;2018-03-07 17:37:08:478
0.0598;-0.146;10.0929;0.0775;0.5755;9.7894;-0.0753;-0.492;0.29;1.0E-4;0.0016;0.0103;510.0;130.93;10.7;-58.16;276.26;-3.47;-0.45;8.0;1003.15;62.416;44.567577;-123.2747;50.72;NaN;;23.47;6.068;180.0;12 / 21;352520;2018-03-07 17:37:08:977
-0.122;0.2513;10.1384;0.0761;0.4702;9.7951;-0.0661;-0.436;-0.2078;-5.0E-4;-0.0038;0.0093;510.0;131.49;10.52;-58.49;276.11;-3.12;-0.48;8.0;1003.16;62.416;44.567577;-123.2747;50.73;NaN;;19.44;6.068;179.6;12 / 21;353020;2018-03-07 17:37:09:477
0.2369;1.2586;9.7627;0.0762;0.5582;9.7905;0.1327;0.9525;-0.0848;0.0133;0.0037;0.0091;509.0;130.83;10.64;-58.44;276.18;-3.26;-0.45;8.0;1003.16;62.416;44.567577;-123.2747;50.73;NaN;;19.44;6.068;179.6;12 / 21;353520;2018-03-07 17:37:09:977
0.1292;1.3663;9.9015;0.1343;0.8344;9.7702;-0.1502;0.6974;4.0E-4;0.0013;-0.0094;-0.0027;509.0;130.14;10.2;-58.26;276.76;-4.61;-0.73;8.0;1003.14;62.416;44.567577;-123.2747;50.76;NaN;;14.69;6.068;178.7;12 / 21;354019;2018-03-07 17:37:10:476
-0.0383;1.8712;10.0451;0.1456;0.9027;9.7639;-0.0146;0.568;0.0361;-0.0013;-0.0124;-7.0E-4;508.0;130.93;10.44;-58.66;276.58;-5.28;-0.85;8.0;1003.15;62.416;44.567577;-123.2747;50.76;NaN;;14.69;6.068;178.7;12 / 21;354519;2018-03-07 17:37:10:976
0.0598;1.9047;9.4612;0.1623;1.0057;9.7536;0.0593;0.4994;-0.4138;0.0095;-2.0E-4;-0.0023;507.0;130.91;10.51;-58.11;277.14;-5.73;-0.91;8.0;1003.15;62.416;44.567577;-123.2747;50.71;NaN;;13.43;6.068;179.2;12 / 21;355021;2018-03-07 17:37:11:478
0.268;1.2969;10.4447;0.1603;1.073;9.7465;0.1874;0.4232;-0.4082;-0.0101;-0.0018;0.0046;508.0;130.36;11.14;-58.43;277.4;-6.27;-0.98;8.0;1003.15;62.416;44.567577;-123.2747;50.71;NaN;;13.43;6.068;179.2;12 / 21;355519;2018-03-07 17:37:11:976
-0.0359;0.615;10.4064;0.1579;1.0235;9.7518;0.0403;-0.5035;0.2198;-9.0E-4;-0.0041;0.005;506.0;130.25;10.48;-58.26;276.98;-6.25;-0.93;8.0;1003.15;62.416;44.567577;-123.2747;50.58;NaN;;13.25;6.068;179.6;12 / 21;356019;2018-03-07 17:37:12:476
-0.3589;-0.1101;10.3059;0.1464;0.9304;9.7613;-0.3318;-1.0592;0.0818;7.0E-4;0.0104;-0.0072;505.0;130.87;10.87;-58.32;277.03;-5.44;-0.86;8.0;1003.18;62.416;44.567577;-123.2747;50.58;NaN;;13.25;6.068;179.6;12 / 21;356519;2018-03-07 17:37:12:976
0.1531;-0.2895;10.1839;0.1526;0.7604;9.7759;-0.0973;-1.1397;0.2917;-0.0019;0.0016;-0.0025;504.0;131.12;10.64;-57.72;276.71;-4.68;-0.94;8.0;1003.18;62.416;44.567577;-123.2747;50.92;NaN;;11.45;6.068;178.7;12 / 21;357020;2018-03-07 17:37:13:477
0.067;-0.3398;10.0259;0.1493;0.2019;9.8034;-0.0714;-0.4551;-0.0081;0.0023;-4.0E-4;-3.0E-4;504.0;130.69;10.2;-58.0;274.86;-1.24;-0.9;8.0;1003.17;62.416;44.567577;-123.2747;50.92;NaN;;11.45;6.068;178.7;12 / 21;357521;2018-03-07 17:37:13:978
0.1412;0.9404;10.2413;0.1349;0.1084;9.8051;-0.0313;0.3902;0.1487;-3.0E-4;2.0E-4;3.0E-4;503.0;130.91;10.15;-57.84;274.65;-0.76;-0.89;8.0;1003.19;62.416;44.567577;-123.2747;51.08;NaN;;5.36;6.068;178.7;12 / 21;358020;2018-03-07 17:37:14:477
0.1125;1.8449;9.6263;0.1395;0.3093;9.8008;-0.0011;1.4425;-0.1518;0.0013;0.001;1.0E-4;502.0;130.33;10.41;-58.02;275.14;-1.81;-0.82;8.0;1003.18;62.416;44.567577;-123.2747;51.08;NaN;;5.36;6.068;178.7;12 / 21;358521;2018-03-07 17:37:14:978
0.1699;1.9621;9.746;0.1449;0.8177;9.7714;-0.0048;1.3311;-0.1144;0.0027;8.0E-4;0.0021;502.0;130.52;10.56;-58.78;275.91;-2.68;-0.83;8.0;1003.16;62.416;44.567577;-123.2747;51.08;NaN;;5.36;6.068;178.7;12 / 21;359020;2018-03-07 17:37:15:477
0.1914;2.9958;9.5617;0.1514;1.3324;9.7145;0.0382;1.7974;-0.3004;0.0123;-0.0041;-9.0E-4;500.0;130.35;10.21;-57.62;277.62;-7.81;-0.89;8.0;1003.16;62.416;44.567577;-123.2747;51.08;NaN;;5.36;6.068;178.7;12 / 21;359520;2018-03-07 17:37:15:977
0.3422;3.5557;9.5163;0.2167;2.1065;9.5753;0.1185;1.1846;-0.147;0.003;0.0033;-0.0194;499.0;131.12;10.77;-57.41;278.43;-10.27;-1.05;8.0;1003.12;62.416;44.567577;-123.2747;51.08;NaN;;5.36;6.068;178.7;12 / 21;360020;2018-03-07 17:37:16:477
0.4355;3.4361;9.1238;0.2014;2.7292;9.4171;-0.0037;0.764;-0.0563;0.0068;-0.0041;-0.0347;500.0;130.38;10.28;-57.74;280.7;-15.96;-1.24;8.0;1003.13;62.416;44.567577;-123.2747;51.08;NaN;;5.36;6.068;178.7;12 / 21;360520;2018-03-07 17:37:16:977
-0.055;3.8309;10.1839;0.1644;2.8291;9.3883;-0.0636;0.5819;0.1966;0.005;0.0027;-0.0351;498.0;130.36;10.12;-57.39;280.88;-16.65;-1.11;8.0;1003.11;62.416;44.567577;-123.2747;50.98;NaN;;6.01;6.068;181.2;12 / 21;361020;2018-03-07 17:37:17:477
0.3661;3.271;9.1262;0.0979;2.9408;9.3548;0.1743;0.4485;-0.3642;0.0064;-6.0E-4;-0.0253;496.0;131.0;9.94;-57.04;281.27;-17.45;-0.6;8.0;1003.11;62.416;44.567577;-123.2747;50.98;NaN;;6.01;6.068;181.2;12 / 21;361522;2018-03-07 17:37:17:979
-0.1149;3.4241;8.8869;0.0617;3.0686;9.314;0.1796;0.3234;-0.3733;0.0042;-0.001;-0.0307;491.0;131.91;9.68;-57.51;281.61;-18.06;-0.39;8.0;1003.09;62.416;44.567577;-123.2747;51.22;NaN;;12.46;6.068;183.0;12 / 21;362020;2018-03-07 17:37:18:477
0.2082;2.9647;9.8249;0.0717;3.0973;9.3044;0.1596;-0.0617;0.6742;-0.0156;-0.025;-0.0148;488.0;131.73;9.76;-56.9;281.7;-18.48;-0.23;8.0;1003.08;62.416;44.567577;-123.2747;51.22;NaN;;12.46;6.068;183.0;12 / 21;362520;2018-03-07 17:37:18:977
0.1196;3.2638;10.5547;0.1687;3.1219;9.2949;0.1841;-0.2308;-0.3017;-0.0312;-0.0293;-7.0E-4;483.0;131.87;8.69;-56.76;281.11;-18.64;-0.89;8.0;1003.08;62.416;44.567577;-123.2747;51.25;NaN;;18.22;6.068;183.8;12 / 21;363020;2018-03-07 17:37:19:477
-0.0933;2.723;10.5595;0.1267;2.8985;9.3677;-0.033;0.0546;0.3346;-0.0166;0.0473;-0.007;484.0;132.48;9.3;-56.46;280.51;-17.19;-0.77;8.0;1003.07;62.416;44.567577;-123.2747;51.25;NaN;;18.22;6.068;183.8;12 / 21;363520;2018-03-07 17:37:19:977
-0.5216;2.1607;11.6483;-0.0883;2.7633;9.4089;-0.6628;-0.0868;0.5057;0.017;0.0346;-0.0078;464.0;133.15;10.29;-58.54;281.13;-16.47;0.15;8.0;1003.08;62.416;44.567577;-123.2747;50.97;NaN;;22.75;6.068;184.3;12 / 21;364020;2018-03-07 17:37:20:477
0.0311;2.7446;8.6525;-0.2166;2.8374;9.3847;-0.0955;-0.3476;-0.2598;-0.0058;0.0424;-0.0111;402.0;133.68;9.4;-57.68;281.21;-16.82;1.32;8.0;1003.07;62.416;44.567577;-123.2747;50.97;NaN;;22.75;6.068;184.3;12 / 21;364519;2018-03-07 17:37:20:976
-0.6963;2.6728;9.6311;-0.3396;2.8352;9.3817;0.0253;-0.1838;-0.4194;0.0162;0.0208;0.0048;272.0;134.51;9.7;-54.29;280.78;-16.54;1.99;8.0;1003.06;62.416;44.567577;-123.2747;50.82;NaN;;26.28;6.068;185.6;12 / 21;365020;2018-03-07 17:37:21:477
-0.3039;2.4957;9.143;-0.319;2.8387;9.3814;0.1521;-0.4793;-0.5347;0.0192;-0.0293;0.0321;187.0;133.75;8.42;-54.45;280.53;-16.67;2.07;8.0;1003.06;62.416;44.567577;-123.2747;50.82;NaN;;26.28;6.068;185.6;12 / 21;365520;2018-03-07 17:37:21:977
-0.6245;2.5292;9.8871;-0.2889;2.8024;9.3933;-0.3238;-0.2604;0.2519;0.0032;0.012;0.0251;254.0;132.16;9.68;-57.17;281.77;-16.67;1.8;8.0;1003.06;62.416;44.567577;-123.2747;50.98;NaN;;29.74;6.068;184.4;12 / 21;366020;2018-03-07 17:37:22:477
-0.3374;2.6632;10.1145;-0.268;2.7213;9.4177;0.0292;-0.3381;0.1831;-0.0017;0.0031;0.0093;344.0;133.02;9.86;-57.65;281.55;-16.23;1.6;8.0;1003.03;62.416;44.567577;-123.2747;50.98;NaN;;29.74;6.068;184.4;12 / 21;366520;2018-03-07 17:37:22:977
-0.2967;2.6536;9.5139;-0.2312;2.7106;9.4218;-0.1315;-0.374;-0.1304;-0.0091;-0.0151;0.0129;235.0;133.86;9.59;-57.98;281.08;-16.13;1.53;8.0;1003.04;62.416;44.567577;-123.2747;51.03;NaN;;32.51;6.068;182.1;12 / 21;367020;2018-03-07 17:37:23:477
-0.4235;2.2469;9.7507;-0.2395;2.6093;9.4501;0.0198;-0.3053;0.3919;0.0027;0.0139;-0.0107;90.0;132.68;9.83;-58.08;281.17;-15.43;1.45;8.0;1003.03;62.416;44.567577;-123.2747;51.03;NaN;;32.51;6.068;182.1;12 / 21;367519;2018-03-07 17:37:23:976
-0.3302;2.1344;9.935;-0.28;2.5739;9.4587;4.0E-4;-0.3523;0.1742;0.0078;0.0084;-0.0029;24.0;132.74;9.1;-57.74;280.82;-15.39;1.65;8.0;1003.03;62.416;44.567577;-123.2747;51.27;NaN;;34.49;6.068;182.6;12 / 21;368020;2018-03-07 17:37:24:477
-0.5743;2.3019;9.6694;-0.229;2.5468;9.4674;0.0342;-0.3423;0.0738;-0.0066;-0.0065;0.0013;16.0;133.13;9.69;-56.87;280.94;-15.16;1.43;8.0;1003.01;62.416;44.567577;-123.2747;51.27;NaN;;34.49;6.068;182.6;12 / 21;368520;2018-03-07 17:37:24:977
-0.0072;2.1176;9.5378;-0.1992;2.4485;9.494;0.035;-0.5374;-0.3054;0.0117;-0.0022;-9.0E-4;48.0;133.18;9.64;-58.08;280.73;-14.53;1.27;8.0;1003.01;62.416;44.567577;-123.2747;51.18;NaN;;36.65;6.068;181.0;12 / 21;369020;2018-03-07 17:37:25:477
-0.4905;1.5793;9.5522;-0.2124;2.3327;9.5228;-0.2263;-0.6608;0.3869;-9.0E-4;-0.0173;0.0129;298.0;133.18;9.52;-57.81;280.52;-13.92;1.38;8.0;1003.0;62.416;44.567577;-123.2747;51.18;NaN;;36.65;6.068;181.0;12 / 21;369520;2018-03-07 17:37:25:977
-0.5001;0.3254;9.99;-0.215;2.16;9.5634;0.0766;-0.8217;0.2363;-0.0516;0.013;0.008;363.0;133.23;9.25;-58.37;279.97;-13.76;1.17;8.0;1002.98;62.416;44.567577;-123.2747;51.23;NaN;;37.51;6.068;182.0;12 / 21;370020;2018-03-07 17:37:26:477
-0.2321;1.2179;9.7843;-0.2471;2.094;9.5773;-0.0307;-0.7657;-0.1617;-0.0019;-0.001;0.0074;396.0;131.45;9.38;-58.05;279.6;-12.33;1.48;8.0;1002.98;62.416;44.567577;-123.2747;51.23;NaN;;37.51;6.068;182.0;12 / 21;370520;2018-03-07 17:37:26:977
-0.3087;1.7324;9.399;-0.2565;1.9553;9.6063;-0.1503;-0.2253;0.0302;-0.0083;-0.0081;-7.0E-4;380.0;133.18;10.41;-58.73;279.71;-11.69;1.54;8.0;1002.98;62.416;44.567577;-123.2747;51.13;NaN;;36.79;6.068;182.2;12 / 21;371020;2018-03-07 17:37:27:477
-0.0981;2.0315;9.8895;-0.2637;2.0038;9.5961;0.5677;0.0928;-0.2779;-0.0137;0.0147;0.0025;319.0;133.3;9.39;-58.11;279.29;-11.85;1.6;8.0;1002.98;62.416;44.567577;-123.2747;51.13;NaN;;36.79;6.068;182.2;12 / 21;371520;2018-03-07 17:37:27:977
-0.2225;1.8425;9.3512;-0.1947;1.9138;9.6161;0.1118;0.0457;-0.2506;-0.0148;0.0063;-0.0072;370.0;133.19;9.4;-57.51;279.0;-11.41;1.25;8.0;1002.96;62.416;44.567577;-123.2747;51.51;NaN;;35.68;6.068;181.5;12 / 21;372020;2018-03-07 17:37:28:477
-0.3135;1.9765;9.3057;-0.2176;1.9175;9.6149;-0.1042;0.0808;0.067;0.0034;-0.0012;0.0044;437.0;131.7;10.25;-58.6;279.51;-11.25;1.29;8.0;1002.98;62.416;44.567577;-123.2747;51.51;NaN;;35.68;6.068;181.5;12 / 21;372520;2018-03-07 17:37:28:977
-0.6987;1.6199;9.6215;-0.2396;1.8952;9.6188;-0.4041;0.0411;0.2522;0.0046;-0.0077;0.0038;467.0;132.64;9.34;-58.1;278.9;-11.15;1.3;8.0;1002.94;62.416;44.567577;-123.2747;51.41;NaN;;36.32;6.068;182.3;12 / 21;373019;2018-03-07 17:37:29:476
-0.1244;1.9693;9.6263;-0.2237;1.8971;9.6188;0.1655;0.1264;-0.3017;-0.0184;0.0018;-0.008;476.0;132.64;9.12;-58.64;279.0;-11.15;1.33;8.0;1002.97;62.416;44.567577;-123.2747;51.41;NaN;;36.32;6.068;182.3;12 / 21;373520;2018-03-07 17:37:29:977
-0.0502;1.8521;9.8321;-0.2585;1.8524;9.6266;0.1941;0.1184;0.2185;-0.0286;0.0253;-0.015;457.0;133.04;9.72;-58.54;279.39;-11.01;1.48;8.0;1002.97;62.416;44.567577;-123.2747;51.45;NaN;;37.4;6.068;182.5;12 / 21;374019;2018-03-07 17:37:30:476
-0.4379;1.8161;9.6526;-0.2731;1.8347;9.6296;-0.0483;0.0949;0.3457;0.0042;0.0039;-0.0085;440.0;133.21;10.45;-58.85;279.31;-10.74;1.65;8.0;1002.95;62.416;44.567577;-123.2747;51.45;NaN;;37.4;6.068;182.5;12 / 21;374519;2018-03-07 17:37:30:976
0.1795;1.9573;9.0162;-0.26;1.8034;9.6359;0.0185;-0.1155;0.0806;0.0046;0.0067;0.0017;463.0;133.5;10.38;-59.48;279.16;-10.62;1.52;8.0;1002.96;62.416;44.567577;-123.2747;51.37;NaN;;38.41;6.068;182.8;12 / 21;375020;2018-03-07 17:37:31:477
-0.1412;1.7659;9.3894;-0.2684;1.8261;9.6314;0.0153;-0.0202;-0.1925;-0.0044;-0.0142;0.005;468.0;133.98;10.31;-58.89;279.23;-10.73;1.6;8.0;1002.97;62.416;44.567577;-123.2747;51.37;NaN;;38.41;6.068;182.8;12 / 21;375519;2018-03-07 17:37:31:976
-0.4116;1.5553;9.6263;-0.326;1.8113;9.6324;-0.0678;-0.0911;0.1725;0.0115;0.0118;0.0107;478.0;133.2;10.09;-59.04;279.26;-10.54;1.78;8.0;1002.97;62.416;44.567577;-123.2747;51.29;NaN;;39.02;6.068;181.6;12 / 21;376020;2018-03-07 17:37:32:477
-0.6461;1.718;9.8249;-0.3741;1.7945;9.6338;-0.0166;-0.2535;-0.1861;0.0034;0.0122;0.0097;478.0;133.08;10.59;-58.86;279.79;-10.57;2.15;8.0;1002.98;62.416;44.567577;-123.2747;51.29;NaN;;39.02;6.068;181.6;12 / 21;376520;2018-03-07 17:37:32:977
-0.6915;1.2443;9.9159;-0.385;1.6898;9.6523;0.0852;-0.4269;-0.2973;-0.0219;-0.0061;0.0129;476.0;134.19;10.27;-59.35;279.13;-10.14;2.27;8.0;1002.99;62.416;44.567577;-123.2747;51.05;NaN;;40.25;6.068;182.8;12 / 21;377022;2018-03-07 17:37:33:479
-0.9428;1.3304;9.679;-0.4051;1.65;9.6583;-0.0673;-0.3024;0.1307;0.016;-0.0026;0.0168;472.0;134.14;11.48;-59.28;279.35;-9.63;2.39;8.0;1003.02;62.416;44.567577;-123.2747;51.05;NaN;;40.25;6.068;182.8;12 / 21;377520;2018-03-07 17:37:33:977
-0.079;1.5984;9.5665;-0.3407;1.6083;9.6679;0.0284;-0.106;0.1488;-0.0194;0.0018;0.0021;471.0;133.15;9.87;-59.35;278.87;-9.53;2.03;8.0;1003.0;62.416;44.567577;-123.2747;50.74;NaN;;40.39;6.068;182.0;12 / 21;378020;2018-03-07 17:37:34:477
-0.3781;1.6295;9.7268;-0.3408;1.572;9.6738;-0.0125;0.0584;0.0932;0.0211;-0.0067;-0.0064;472.0;133.37;10.19;-59.69;278.77;-9.17;2.06;8.0;1003.02;62.416;44.567577;-123.2747;50.74;NaN;;40.39;6.068;182.0;12 / 21;378519;2018-03-07 17:37:34:976
-0.323;1.7994;9.9709;-0.265;1.5847;9.6741;0.0465;0.031;0.5712;0.0021;-0.0203;-0.0225;476.0;133.51;10.15;-59.0;278.59;-9.3;1.57;8.0;1003.02;62.416;44.567577;-123.2747;50.87;NaN;;39.89;6.068;181.7;12 / 21;379020;2018-03-07 17:37:35:477
-0.6796;1.7515;9.1789;-0.2613;1.6448;9.6642;-0.1098;-0.03;-0.7735;0.0626;0.0018;-0.0034;474.0;134.06;11.01;-59.29;279.01;-9.33;1.52;8.0;1003.03;62.416;44.567577;-123.2747;50.87;NaN;;39.89;6.068;181.7;12 / 21;379520;2018-03-07 17:37:35:977
-0.5575;1.9382;10.526;-0.3012;1.6173;9.6677;-0.4921;0.1665;0.3583;0.071;-0.0264;-1.0E-4;471.0;133.12;10.3;-59.45;278.79;-9.49;1.78;8.0;1003.04;62.416;44.567577;-123.2747;50.66;NaN;;39.96;6.068;182.6;12 / 21;380020;2018-03-07 17:37:36:477
-0.012;1.4285;9.0664;-0.0614;1.641;9.6682;0.0502;-0.0111;-0.5317;-0.0435;-0.0411;0.0139;472.0;132.96;9.48;-58.52;278.3;-9.94;0.64;8.0;1003.05;62.416;44.567577;-123.2747;50.66;NaN;;39.96;6.068;182.6;12 / 21;380520;2018-03-07 17:37:36:977
-0.4929;1.596;10.727;-0.1507;1.5088;9.6887;-0.1229;0.0896;0.4453;0.0072;0.0332;-0.005;476.0;132.88;11.05;-59.13;278.7;-9.12;0.25;8.0;1003.04;62.416;44.567577;-123.2747;50.8;NaN;;40.43;6.068;182.4;12 / 21;381020;2018-03-07 17:37:37:477
